id,Symbol,full_name,VWAP,Price,Exchange,Country,Sector
47438,HGM,HA GIANG MINERAL MECHANICS JSC,47000.0,47000.0,HNX,Vietnam,Non-Energy Minerals
47444,HGKGY,Power Assets Holdings Ltd.,4.99,4.97,OTC,Hong Kong,Utilities
47445,HGKGF,Power Assets Holdings Ltd.,5.09,5.09,OTC,Hong Kong,Utilities
47446,HGINFRA,H.G. INFRA ENGINEE,857.03,857.7,NSE,India,Industrial Services
47447,HGINFRA,H.G. INFRA ENGINEERING LIMITED,857.33,858.6,BSE,India,Industrial Services
47448,HGIND,HG INDUSTRIES LIMITED,249.33,247.0,BSE,India,Producer Manufacturing
47454,HGGE,HAGAG EUROPE DEVEL,525.13,526.0,TASE,Israel,Finance
47457,HGG,HAGAG,1143.0,1149.0,TASE,Israel,Finance
47490,HFT.R,HWA FONG RUBBER(THAILAND) NON-VOTING,4.31,4.3,SET,Thailand,Consumer Durables
47492,HFT,HWA FONG RUBBER(THAILAND),4.31,4.3,SET,Thailand,Consumer Durables
47504,HFL,HAMID FABRICS LTD,17.67,17.7,DSEBD,Bangladesh,Process Industries
47507,HFIL,HIMALAYA FOOD INTERNATIONAL LI,19.61,20.48,BSE,India,Consumer Non-Durables
47536,HFCL,HFCL LIMITED,69.61,69.58,BSE,India,Electronic Technology
47537,HFCL,HFCL LTD,69.63,69.6,NSE,India,Electronic Technology
47546,HEXZA,HEXZA CORPORATION BHD,0.99,0.99,MYX,Malaysia,Process Industries
47547,HEXTECH,HEXTAR TECHNOLOGIES SOLUTIONS BERHAD,22.99,23.22,MYX,Malaysia,Distribution Services
47548,HEXTAR,HEXTAR GLOBAL BERHAD,0.74,0.75,MYX,Malaysia,Process Industries
47549,HEXP.N0000,HAYLEYS EXPORTS PLC,53.57,52.9,CSELK,Sri Lanka,Process Industries
47551,HEXIND,HEXTAR INDUSTRIES BERHAD,0.4,0.4,MYX,Malaysia,Producer Manufacturing
47553,HEXCARE,HEXTAR HEALTHCARE BERHAD,0.23,0.23,MYX,Malaysia,Producer Manufacturing
47555,HEXATRADEX,HEXA TRADEX LTD.,145.65,144.0,BSE,India,Distribution Services
47556,HEXATRADEX,HEXA TRADEX LTD,145.03,144.65,NSE,India,Distribution Services
47558,HEXA,HEXINDO ADIPERKASA,5408.33,5400.0,IDX,Indonesia,Distribution Services
47571,HEVEA,HEVEABOARD BHD,0.35,0.35,MYX,Malaysia,Producer Manufacturing
47573,HEUBACHIND,HEUBACH COLORANTS INDIA LIMITE,516.07,511.5,BSE,India,Process Industries
47574,HEUBACHIND,HEUBACH COLORANTS IND LTD,515.4,509.65,NSE,India,Process Industries
47582,HESTERBIO,HESTER BIOSCIENCES LTD.,1559.03,1566.0,BSE,India,Health Technology
47583,HESTERBIO,HESTER BIOSCIENCES,1556.3,1553.95,NSE,India,Health Technology
47600,HEROMOTOCO,HERO MOTOCORP LTD.,3249.32,3280.15,BSE,India,Consumer Durables
47601,HEROMOTOCO,HERO MOTOCORP LTD,3252.38,3280.05,NSE,India,Consumer Durables
47606,HERO,HERO SUPERMARKET,1098.33,1085.0,IDX,Indonesia,Retail Trade
47607,HERITGFOOD,HERITAGE FOODS LIMITED,234.52,234.85,BSE,India,Consumer Non-Durables
47608,HERITGFOOD,HERITAGE FOODS LTD,234.85,235.7,NSE,India,Consumer Non-Durables
47613,HERCULES,HERCULES HOISTS LTD.,345.72,342.15,BSE,India,Producer Manufacturing
47614,HERCULES,HERCULES HOISTS,346.13,341.45,NSE,India,Producer Manufacturing
47618,HERB,YaSheng Group,0.08,0.08,OTC,China,Process Industries
47619,HERANBA,HERANBA INDUSTRIES LTD,358.58,355.85,NSE,India,Process Industries
47620,HERANBA,HERANBA INDUSTRIES LIMITED,358.67,357.35,BSE,India,Process Industries
47640,HENGYUAN,HENGYUAN REFINING COMPANY BERHAD,3.14,3.14,MYX,Malaysia,Energy Minerals
47641,HENG.R,HENG LEASING AND CAPITAL PCL NON-VOTING,2.02,2.02,SET,Thailand,Finance
47642,HENG,HENG LEASING AND CAPITAL PCL,2.02,2.02,SET,Thailand,Finance
47666,HEMORGANIC,HEMO ORGANIC LIMITED,6.79,6.9,BSE,India,Process Industries
47668,HEMIPROP,HEMISPHERE PROPERTIES INDIA LI,140.78,140.1,BSE,India,Finance
47669,HEMIPROP,HEMISPHERE PROP IND LTD,140.67,139.9,NSE,India,Finance
47672,HEMANG,HEMANG RESOURCES LIMITED,38.07,38.4,BSE,India,Finance
47673,HEMACEM,HEMADRI CEMENTS LTD.,70.29,70.29,BSE,India,Non-Energy Minerals
47682,HELPAGE,HELPAGE FINLEASE LTD.,19.03,19.03,BSE,India,Finance
47689,HELI,JAYA TRISHINDO TBK,189.33,204.0,IDX,Indonesia,Transportation
47694,HELA.N0000,HELA APPAREL HOLDINGS PLC,5.7,5.7,CSELK,Sri Lanka,Consumer Non-Durables
47697,HEKTAR,HEKTAR REITS,0.6,0.61,MYX,Malaysia,Finance
47698,HEJ,VIETNAM HYDRAULIC ENGINEERING CONSU,11766.67,11700.0,UPCOM,Vietnam,Industrial Services
47705,HEIM,HEINEKEN MALAYSIA BERHAD,23.46,23.4,MYX,Malaysia,Consumer Non-Durables
47707,HEIDELBERG,HEIDELBERGCEMENT INDIA LTD.,187.6,187.0,BSE,India,Non-Energy Minerals
47708,HEIDELBERG,HEIDELBERGCEMENT I,187.5,187.15,NSE,India,Non-Energy Minerals
47709,HEIDELBCEM,HEIDELBERG CEMENT BANGLADESH LTD,239.43,238.3,DSEBD,Bangladesh,Non-Energy Minerals
47726,HEGIY,"Hengan International Group Co., Ltd.",17.74,17.65,OTC,China,Consumer Non-Durables
47727,HEGIF,"Hengan International Group Co., Ltd.",3.37,3.37,OTC,China,Consumer Non-Durables
47729,HEG,HEG LTD.,1583.83,1588.2,BSE,India,Electronic Technology
47730,HEG,HEG LTD,1582.62,1583.6,NSE,India,Electronic Technology
47735,HEERAISP,HEERA ISPAT LTD.,8.47,8.47,BSE,India,Non-Energy Minerals
47754,HECPROJECT,HEC INFRA PROJECTS LTD,53.08,53.35,NSE,India,Industrial Services
47768,HEALTHYLIFE,HEALTHY LIFE AGRITEC LIMITED,4.21,4.26,BSE,India,Consumer Non-Durables
47769,HEALTHY,ADITYA BIRLA SUN LIFE MUTUAL F,10.01,10.0,BSE,India,Miscellaneous
47770,HEALTHY,BIRLASLAMC - HEALTHY,9.98,10.03,NSE,India,Miscellaneous
47771,HEALTH.R,HEALTH EMPIRE CORPORATION PLC NON-VOTING,2.5,2.5,SET,Thailand,Consumer Services
47773,HEALTH,HEALTH EMPIRE CORPORATION PLC,2.5,2.5,SET,Thailand,Consumer Services
47779,HEAL,MEDIKALOKA HERMINA TBK,1511.67,1505.0,IDX,Indonesia,Health Services
47781,HEADSUP,HEADS UP VENTURES LTD,11.9,11.8,NSE,India,Retail Trade
47782,HEADSUP,HEADS UP VENTURES LIMITED,11.85,11.8,BSE,India,Retail Trade
47805,HDST-M,HBL-HADASIT BIO,60.53,60.7,TASE,Israel,Finance
47816,HDP,HA TINH PHARMACEUTICAL JSC,15000.0,15000.0,UPCOM,Vietnam,Health Technology
47818,HDO,HUNG DAO CONTAINER JSC,500.0,500.0,UPCOM,Vietnam,Distribution Services
47821,HDM,HONDA MOTOR CO. LTD.,0.0,9.74,SWB,Japan,Consumer Durables
47822,HDM,HONDA MOTOR,0.0,9.71,FWB,Japan,Consumer Durables
47823,HDM,HONDA MOTOR,0.0,9.71,HAM,Japan,Consumer Durables
47824,HDM,HONDA MOTOR,0.0,9.75,BER,Japan,Consumer Durables
47825,HDM,HONDA MOTOR,0.0,9.73,MUN,Japan,Consumer Durables
47826,HDM,HONDA MOTOR CO. LTD.,9.81,9.84,TRADEGATE,Japan,Consumer Durables
47827,HDM,HONDA MOTOR,0.0,9.73,DUS,Japan,Consumer Durables
47828,HDM,HONDA MOTOR,0.0,9.71,HAN,Japan,Consumer Durables
47843,HDIT,HENSEL DAVEST INDONESIA TBK,50.0,50.0,IDX,Indonesia,Finance
47845,HDIL,HOUSING DEVELOPMENT & INFRASTR,3.17,3.27,BSE,India,Finance
47846,HDIL,HOUSING DEVELOPMEN,3.15,3.25,NSE,India,Finance
47867,HDG,HA DO GROUP JOINT STOCK COMPANY,28183.33,28400.0,HOSE,Vietnam,Finance
47869,HDFCVALUE,HDFC MUTUAL FUND,106.95,106.9,BSE,India,Miscellaneous
47870,HDFCVALUE,HDFCAMC - HDFCVALUE,106.94,107.8,NSE,India,Miscellaneous
47871,HDFCSML250,HDFC MUTUAL FUND,129.64,129.54,BSE,India,Miscellaneous
47872,HDFCSML250,HDFC MUTUAL FUND,129.74,129.95,NSE,India,Miscellaneous
47873,HDFCSILVER,HDFC MUTUAL FUND,71.23,71.47,BSE,India,Miscellaneous
47874,HDFCSILVER,HDFCAMC - HDFCSILVER,70.96,71.47,NSE,India,Miscellaneous
47875,HDFCSENSEX,HDFCAMC - HDFCSENSEX,725.79,726.66,NSE,India,Miscellaneous
47876,HDFCSENSEX,HDFC MUTUAL FUND,725.02,727.0,BSE,India,Miscellaneous
47877,HDFCQUAL,HDFC MUTUAL FUND,44.92,44.4,BSE,India,Miscellaneous
47878,HDFCQUAL,HDFCAMC - HDFCQUAL,45.13,45.08,NSE,India,Miscellaneous
47879,HDFCPVTBAN,HDFC MUTUAL FUND,231.98,232.25,BSE,India,Miscellaneous
47880,HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,231.79,231.96,NSE,India,Miscellaneous
47881,HDFCNIFTY,HDFC MUTUAL FUND,216.32,215.64,BSE,India,Miscellaneous
47882,HDFCNIFTY,HDFCAMC - HDFCNIFTY,215.86,216.25,NSE,India,Miscellaneous
47883,HDFCNIFIT,HDFC MUTUAL FUND,325.77,328.5,BSE,India,Miscellaneous
47884,HDFCNIFIT,HDFCAMC - HDFCNIFIT,322.51,327.02,NSE,India,Miscellaneous
47885,HDFCNIFBAN,HDFC MUTUAL FUND,446.85,445.77,BSE,India,Miscellaneous
47886,HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,445.29,446.54,NSE,India,Miscellaneous
47887,HDFCNIF100,HDFC MUTUAL FUND,20.16,20.24,BSE,India,Miscellaneous
47888,HDFCNIF100,HDFCAMC - HDFCNIF100,20.73,20.04,NSE,India,Miscellaneous
47889,HDFCNEXT50,HDFCAMC - HDFCNEXT50,47.05,47.01,NSE,India,Miscellaneous
47890,HDFCNEXT50,HDFC MUTUAL FUND,47.06,47.26,BSE,India,Miscellaneous
47891,HDFCMOMENT,HDFC MUTUAL FUND,24.2,24.28,BSE,India,Miscellaneous
47892,HDFCMOMENT,HDFCAMC - HDFCMOMENT,24.12,24.1,NSE,India,Miscellaneous
47893,HDFCMID150,HDFC MUTUAL FUND,15.54,15.57,NSE,India,Miscellaneous
47894,HDFCMID150,HDFC MUTUAL FUND,15.55,15.64,BSE,India,Miscellaneous
47895,HDFCLOWVOL,HDFC MUTUAL FUND,15.54,15.5,BSE,India,Miscellaneous
47896,HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,15.49,15.5,NSE,India,Miscellaneous
47899,HDFCLIFE,HDFC LIFE INSURANC,635.55,634.95,NSE,India,Finance
47900,HDFCLIFE,HDFC LIFE INSURANCE COMPANY LI,635.43,634.5,BSE,India,Finance
47901,HDFCGROWTH,HDFC MUTUAL FUND,101.34,101.89,BSE,India,Miscellaneous
47902,HDFCGROWTH,HDFCAMC - HDFCGROWTH,100.5,101.4,NSE,India,Miscellaneous
47903,HDFCGOLD,HDFC GOLD ETF,52.85,52.94,NSE,India,Miscellaneous
47904,HDFCGOLD,HDFC MUTUAL FUND - HDFC GOLD E,52.89,52.94,BSE,India,Miscellaneous
47905,HDFCBSE500,HDFC MUTUAL FUND,27.94,28.03,BSE,India,Miscellaneous
47906,HDFCBSE500,HDFC MUTUAL FUND,27.99,28.1,NSE,India,Miscellaneous
47907,HDFCBANK,HDFC BANK,1510.37,1508.35,NSE,India,Finance
47908,HDFCBANK,HDFC BANK LTD.,1510.65,1508.35,BSE,India,Finance
47909,HDFCAMC,HDFC ASSET MANAGEMENT COMPANY,2794.92,2810.0,BSE,India,Finance
47910,HDFCAMC,HDFC ASSET MANAGEM,2792.7,2806.1,NSE,India,Finance
47911,HDFC.N0000,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,32.73,32.6,CSELK,Sri Lanka,Finance
