id,Symbol,full_name,VWAP,Price,Exchange,Country,Sector
40838,JPN,SMARTSHARES JAPAN EQUITIES ESG ETF,2.29,2.29,NZX,New Zealand,Miscellaneous
41078,JLG,JUST LIFE GROUP LTD NPV,0.36,0.36,NZX,New Zealand,Consumer Non-Durables
42967,IPL,INVESTORE PROPERTY LTD NPV,1.11,1.1,NZX,New Zealand,Finance
44044,IKE,IKEGPS GROUP LIMITED,0.51,0.53,ASX,New Zealand,Electronic Technology
44045,IKE,IKEGPS GROUP LIMITED NPV,0.57,0.56,NZX,New Zealand,Electronic Technology
44403,IFT,INFRATIL LIMITED.,9.37,9.35,ASX,New Zealand,Utilities
44404,IFT,INFRATIL LIMITED ORD NPV,10.14,10.12,NZX,New Zealand,Utilities
46798,HMY,HARMONEY CORP LIMITED,0.5,0.5,ASX,New Zealand,Finance
47052,HLG,HALLENSTEIN GLASSONS HLDGS ORD NPV,5.98,5.98,NZX,New Zealand,Retail Trade
47451,HGH,HEARTLAND GROUP HOLDINGS LIMITED,1.51,1.51,ASX,New Zealand,Finance
47452,HGH,HEARTLAND GROUP HLDGS LTD NPV,1.69,1.69,NZX,New Zealand,Finance
48679,GXH,GREEN CROSS HEALTH LIMITED NPV,1.18,1.18,NZX,New Zealand,Retail Trade
48965,GTK,GENTRACK GROUP LIMITED,4.78,4.77,ASX,New Zealand,Technology Services
48974,GTK,GENTRACK GROUP LIMITED NPV,5.18,5.18,NZX,New Zealand,Technology Services
49917,GNE,GENESIS ENERGY LIMITED,2.18,2.17,ASX,New Zealand,Utilities
49920,GNE,GENESIS ENERGY LTD NPV,2.36,2.36,NZX,New Zealand,Utilities
50199,GLOBALCA,GLOBAL CAPITAL MARKETS LTD.,0.98,0.99,BSE,Vanuatu,Finance
50778,GFL,GENEVA FINANCE LTD NPV,0.38,0.38,NZX,New Zealand,Finance
50787,GFI,GREENFERN INDUSTRIES LTD NPV,0.04,0.04,NZX,New Zealand,Health Technology
50892,GEO,GEO LIMITED NPV,0.02,0.02,NZX,New Zealand,Technology Services
50956,GEN,GENERAL CAPITAL LIMITED NPV,0.09,0.09,NZX,New Zealand,Finance
50986,GELGF,Chatham Rock Phosphate Ltd. ,0.1,0.1,OTC,New Zealand,Non-Energy Minerals
51394,GBF,SMARTSHARES GLOBAL BOND ETF,3.03,3.04,NZX,New Zealand,Miscellaneous
51887,FWL,FOLEY WINES LIMITED NPV,1.19,1.17,NZX,New Zealand,Consumer Non-Durables
52292,FSPKF,Fisher & Paykel Healthcare Corp. Ltd.,12.56,12.55,OTC,New Zealand,Health Technology
52338,FSF,FONTERRA SHAREHOLDERS' FUND,2.86,2.86,ASX,New Zealand,Miscellaneous
52392,FRW,FREIGHTWAYS GROUP LIMITED,7.34,7.34,ASX,New Zealand,Transportation
52394,FRW,FREIGHTWAYS GRP LTD NEW NPV,7.89,7.9,NZX,New Zealand,Transportation
52569,FRCEF,Fletcher Building Ltd.,2.59,2.59,OTC,New Zealand,Non-Energy Minerals
52678,FPH,FISHER & PAYKEL HEALTHCARE CORPORATION LIMITED,20.09,20.11,ASX,New Zealand,Health Technology
52687,FPH,FISHER & PAYKEL HEALTHCARE CORP NPV,21.82,21.82,NZX,New Zealand,Health Technology
52897,FNZ,SMARTSHARES NZ TOP 50 ETF,2.87,2.87,NZX,New Zealand,Miscellaneous
54323,FCREY,Fletcher Building Ltd.,5.21,5.21,OTC,New Zealand,Non-Energy Minerals
54402,FCG,FONTERRA CO OPERATIVE GROUP LTD NPV,2.04,2.03,NZX,New Zealand,Consumer Non-Durables
54458,FBU,FLETCHER BUILDING LIMITED,4.14,4.14,ASX,New Zealand,Non-Energy Minerals
54459,FBU,FLETCHER BUILDING NPV,4.49,4.48,NZX,New Zealand,Non-Energy Minerals
55516,EUG,SMARTSHARES EUROPE EQUITIES ESG ETF,3.04,3.04,NZX,New Zealand,Miscellaneous
55521,EUF,SMARTSHARES EUROPE ETF,2.04,2.04,NZX,New Zealand,Miscellaneous
56040,ESG,SMARTSHARES GLOBAL EQUITIES ESG,3.09,3.1,NZX,New Zealand,Miscellaneous
56239,ERD,EROAD LIMITED,0.66,0.66,ASX,New Zealand,Technology Services
56242,ERD,EROAD LIMITED NPV,0.72,0.72,NZX,New Zealand,Technology Services
56652,ENS,ENPRISE GROUP LIMITED (NZ) NPV (NZX LISTING),0.6,0.6,NZX,New Zealand,Technology Services
57211,EMG,SMARTSHARES EMERGING MARKETS EQUITIES ESG,2.24,2.24,NZX,New Zealand,Miscellaneous
57216,EMF,SMARTSHARES EMERGING MARKETS ETF,1.34,1.35,NZX,New Zealand,Miscellaneous
60426,DIV,SMARTSHARES NZ DIVIDEND ETF,1.16,1.16,NZX,New Zealand,Miscellaneous
60805,DGL,DELEGAT GROUP LIMITED NPV,7.18,7.1,NZX,New Zealand,Consumer Non-Durables
62265,CVT,COMVITA NPV,3.04,3.03,NZX,New Zealand,Consumer Non-Durables
63172,CRP,CHATHAM ROCK PHOSPHATE LTD NPV,0.13,0.13,NZX,New Zealand,Non-Energy Minerals
64173,CNU,CHORUS LIMITED,7.05,7.07,ASX,New Zealand,Communications
64174,CNU,CHORUS LTD NPV,7.64,7.66,NZX,New Zealand,Communications
64481,CMO,COLONIAL MOTOR CO NPV,8.94,8.94,NZX,New Zealand,Retail Trade
65342,CHRYY,Chorus Limited,22.57,22.43,OTC,New Zealand,Communications
65345,CHRUF,CHORUS LTD.,3.93,3.93,OTC,New Zealand,Communications
65495,CHI,CHANNEL INFRASTRUCTURE NZ LTD ORD NPV,1.49,1.5,NZX,New Zealand,Energy Minerals
66093,CEN,CONTACT ENERGY LIMITED,7.25,7.2,ASX,New Zealand,Utilities
66095,CEN,CONTACT ENERGY LTD NPV,7.69,7.65,NZX,New Zealand,Utilities
66383,CDI,CDL INVESTMENTS NPV,0.78,0.78,NZX,New Zealand,Finance
66628,CCC,COOKS COFFEE COMPANY LTD NPV,0.15,0.15,NZX,New Zealand,Retail Trade
66936,CBD,CANNASOUTH LTD NPV,0.16,0.17,NZX,New Zealand,Health Technology
68083,BTURF,Bathurst Resources Ltd.,0.59,0.59,OTC,New Zealand,Energy Minerals
68566,BRWC,BIRDIE WIN CORP.,0.3,0.3,OTC,New Zealand,Commercial Services
68570,BRW,BREMWORTH LTD ORD NPV,0.52,0.52,NZX,New Zealand,Process Industries
68683,BRM,BARRAMUNDI LIMITED NPV,0.69,0.69,NZX,New Zealand,Finance
68695,BRL,BATHURST RESOURCES LIMITED.,0.94,0.94,ASX,New Zealand,Energy Minerals
68996,BPG,BLACK PEARL GROUP LIMITED NPV,0.54,0.54,NZX,New Zealand,Technology Services
69100,BOT,SMARTSHARES AUTOMATION AND ROBOTICS ETF,4.47,4.48,NZX,New Zealand,Miscellaneous
69265,BOC,BOUGAINVILLE COPPER LIMITED,0.43,0.44,ASX,Papua New Guinea,Non-Energy Minerals
69825,BLT,BLIS TECHNOLOGIES LIMITED COM STK NPV,0.02,0.02,NZX,New Zealand,Health Technology
70710,BGP,BRISCOE GROUP NPV,4.53,4.53,NZX,New Zealand,Retail Trade
70738,BGI,BLACKWELL GLOBAL HLDS LTD NPV,0.0,0.0,NZX,New Zealand,Finance
70825,BFL,BSP FINANCIAL GROUP LIMITED,5.43,5.43,ASX,Papua New Guinea,Finance
